"201410";"1";"COD39";"CRN-40";"Login estudiante2597";"2,64";"4,72";"3,43";
"201410";"1";"COD39";"CRN-40";"Login estudiante2598";"2,87";"6,64";"3,41";
"201410";"1";"COD39";"CRN-40";"Login estudiante2599";"3,31";"6,33";"3,3";
"201410";"1";"COD39";"CRN-40";"Login estudiante2600";"3,14";"7,74";"3,69";
"201410";"1";"COD39";"CRN-40";"Login estudiante2601";"3,39";"7,55";"3,9";
"201410";"1";"COD39";"CRN-40";"Login estudiante2602";"3,95";"4,33";"3,99";
"201410";"1";"COD39";"CRN-40";"Login estudiante2603";"4,38";"7,84";"4,81";
"201410";"1";"COD39";"CRN-40";"Login estudiante2604";"3,91";"6,5";"4,15";
"201410";"1";"COD39";"CRN-40";"Login estudiante2605";"3,32";"5,64";"3,67";
"201410";"1";"COD39";"CRN-40";"Login estudiante2606";"3,32";"5,38";"3,68";
"201410";"1";"COD39";"CRN-40";"Login estudiante2607";"3,06";"4,81";"3,61";
"201410";"1";"COD39";"CRN-40";"Login estudiante2608";"3,74";"4,72";"3,56";
"201410";"1";"COD39";"CRN-40";"Login estudiante2609";"3,01";"5,4";"3,88";
"201410";"1";"COD39";"CRN-40";"Login estudiante2610";"3,13";"5";"3,93";
"201410";"1";"COD39";"CRN-40";"Login estudiante2611";"2,36";"4,69";"3,55";
"201410";"1";"COD39";"CRN-40";"Login estudiante2612";"3,59";"5,14";"3,96";
"201410";"1";"COD39";"CRN-40";"Login estudiante2613";"2,88";"5,06";"3,57";
"201410";"1";"COD39";"CRN-40";"Login estudiante2614";"3,2";"4,33";"3,5";
"201410";"1";"COD39";"CRN-40";"Login estudiante2615";"4,04";"4,89";"3,97";
"201410";"1";"COD39";"CRN-40";"Login estudiante2616";"3,43";"4,33";"3,77";
"201410";"1";"COD39";"CRN-40";"Login estudiante2617";"3,48";"5,28";"4,36";
"201410";"1";"COD39";"CRN-40";"Login estudiante2618";"3,07";"4,45";"3,74";
"201410";"1";"COD39";"CRN-40";"Login estudiante2619";"3,31";"6";"3,85";
"201410";"1";"COD39";"CRN-40";"Login estudiante2620";"3,16";"4,91";"3,62";
"201410";"1";"COD39";"CRN-40";"Login estudiante2621";"3,4";"5,25";"4,01";
